,id,type,name,iso_country,latitude_deg,longitude_deg,elevation_ft,gps_code
12234,318273,small_airport,La Noria Agricultural Airport,AR,-33.85696,-60.70038,255.0,
12235,318274,small_airport,Servicios Aeronauticos,AR,-37.523004,-62.452319,865.0,
12236,318275,small_airport,Estancia La Carolina Airport,AR,-33.07558,-60.715,110.0,
12237,318276,small_airport,SAS Aeroaplicaciones Airport,AR,-24.80667,-64.18111,1498.0,
12238,318278,small_airport,Vale Airport,AR,-37.06556,-69.39556,3051.0,
12239,318279,small_airport,Aeroagereo,AR,-35.13588,-61.99717,327.0,
12240,318281,small_airport,La Amalia,AR,-35.10042,-62.01656,328.0,
12241,318282,small_airport,BSG Airport,AR,-34.24968,-62.67416,393.0,
12242,318283,small_airport,Abelenda Airport,AR,-35.738533,-59.76201,127.0,
12243,318290,small_airport,Vergnano Airport,AR,-30.32012,-61.90165,314.0,
12244,318297,small_airport,Aeroclub San Javier,AR,-30.5559,-59.9907,90.0,
12245,318298,small_airport,Chialva S. H. Airport,AR,-32.736945,-62.531378,390.0,
12246,318300,small_airport,Santa Clara de Saguier Airport,AR,-31.35549,-61.82983,356.0,
12247,318301,small_airport,San Alberto Airport,AR,-36.592071,-64.220437,620.0,
12248,318302,small_airport,Cóndor del Aire Airport,AR,-33.46587,-60.62854,199.0,
12249,318303,small_airport,Fumigaciones Nando Airport,AR,-29.77963,-62.03181,295.0,
12250,318305,small_airport,Establecimiento El 21 Airport,AR,-26.8952,-62.30962,545.0,
12251,318306,small_airport,Tío Pujio Airport,AR,-32.29307,-63.40197,777.0,
12252,318307,small_airport,Santagiulian Airport,AR,-38.40573,-60.29968,350.0,
12253,318308,small_airport,Estancia Los Lobles Airport,AR,-36.552913,-63.766652,459.0,
12254,318309,small_airport,Estancia La Criolla Airport,AR,-35.537034,-60.129512,160.0,
12255,318310,small_airport,Servicios Agroaereos Airport,AR,-35.449205,-60.160708,165.0,
12256,318311,small_airport,Don Angel Airport,AR,-33.93823,-64.40774,800.0,
12257,318313,small_airport,Beneficios S.R.L. Airport,AR,-33.93759,-64.415095,800.0,
12258,318314,small_airport,Comequechen Airport,AR,-33.93402,-64.415946,805.0,
12259,318492,small_airport,Santa Isabel Airport,AR,-36.23682,-66.94624,,
12260,318493,small_airport,Limay Mahuida Airport,AR,-37.1201,-66.704,,
12261,318495,small_airport,Nueva Galia Airport,AR,-35.089382,-65.197724,,
12262,318506,small_airport,RAIG S.A. Airport,AR,-32.4382,-63.2893,685.0,
12263,318507,small_airport,Suarez Aviación Airport,AR,-32.4272,-63.3024,700.0,
12264,318508,small_airport,Villa Valeria Airport,AR,-34.35653,-64.90136,955.0,
12265,318509,heliport,D.P. El Vapor Heliport,AR,-34.83467,-58.38498,91.0,
12266,318510,heliport,Centro Cívico Bicentenario Heliport,AR,-31.42037,-64.173235,1306.0,
12267,318511,heliport,Superficie Heliport,AR,-34.90046,-57.929486,22.0,
12268,318513,heliport,C.A.P.E. Provincial Police Heliport,AR,-29.4356,-66.8632,1760.0,
12269,318514,heliport,La Reserva Heliport,AR,-34.27045,-58.90043,19.0,
12270,318515,heliport,Cooperativa de Trabajos Portuarios Limitada Heliport,AR,-32.71915,-60.72636,29.0,
12271,318516,heliport,Edificio Tribunales Helipad,AR,-27.7813,-64.265,738.0,
12272,318517,heliport,Villa La Ñata Heliport,AR,-34.37527,-58.65576,10.0,
12273,318945,small_airport,Coy Aike Airport,AR,-51.162246,-69.487675,,
12274,318946,small_airport,Estancia Elena Airport,AR,-49.727768,-68.756606,,
12275,321675,small_airport,Aeródromo de Fortin Cabo Lugones,AR,-24.300451,-59.830954,,
12276,321676,small_airport,Posta Cambio a Zalazar Airport,AR,-24.214972,-60.201023,441.0,
12277,321677,small_airport,Aeródromo Cnel. Alfonso,AR,-25.130442,-58.217977,,
12278,321678,small_airport,Aeródromo San Hilario,AR,-25.86448,-58.672887,236.0,
12279,321701,small_airport,Santa Elena Airport,AR,-30.976069,-59.776894,,
12280,321708,small_airport,Augusto Leguizamon Airport,AR,-34.818011,-62.477107,357.0,
12281,321709,small_airport,Dutto Airport,AR,-28.870432,-62.241535,285.0,
12282,321710,small_airport,Malfatto Airport,AR,-35.1517,-60.5056,187.0,
12283,321711,small_airport,Cañada Quiroz Airport,AR,-27.5497,-58.7175,180.0,
12284,321732,small_airport,Malatini Airport,AR,-35.569123,-61.368224,268.0,
12285,321733,small_airport,Ottaviani Airport,AR,-35.648137,-61.350425,268.0,
12286,321734,small_airport,Copetonas Airport,AR,-38.743657,-60.553332,167.0,
12287,321740,small_airport,Don Moises Airport,AR,-32.039622,-64.192827,1604.0,
12288,321745,small_airport,Itati Airport,AR,-27.305297,-58.313924,196.0,
12289,321746,small_airport,Las 2 A Airport,AR,-34.811475,-60.51701,196.0,
12290,321748,small_airport,Daireaux Airport,AR,-36.580056,-61.784878,380.0,
12291,321754,small_airport,Estancia Santa Elisa Airport,AR,-29.304436,-56.881343,206.0,
12292,321755,small_airport,Hernando Airport,AR,-32.337145,-63.685178,925.0,
12293,321763,small_airport,Antares Airport,AR,-34.528223,-63.960879,505.0,
12294,321764,small_airport,Lanteri Airpiort,AR,-28.86085,-59.673331,183.0,
12295,321765,small_airport,Agroalas S.R.L. Airport,AR,-26.870159,-64.74663,1135.0,
12296,321766,small_airport,Horizonte Aplicaciones Areas Airport,AR,-32.521761,-61.550695,321.0,
12297,321767,small_airport,Samave Airport,AR,-33.786401,-62.127806,357.0,
12298,321768,small_airport,El Recuerdo S.R.L. Airport,AR,-33.10549,-63.192986,451.0,
12299,321769,small_airport,Rovere Airport,AR,-26.783029,-60.487414,295.0,
12300,321771,small_airport,Estancia La Elba,AR,-44.5728,-65.3706,45.0,
12301,321772,small_airport,Fumigaciones Herbinsec Airport,AR,-35.13652,-61.99028,336.0,
12302,321775,small_airport,Parajon Airport,AR,-34.576385,-61.005748,275.0,
12303,323143,small_airport,Estancia Bahía Laura Airport,AR,-48.331097,-66.417847,,
12304,323144,small_airport,Fitz Roy Airport,AR,-47.021639,-67.241585,,
12305,323145,small_airport,Tres Cerros Airport,AR,-48.138678,-67.655065,,
12306,323146,small_airport,Ministro Ramos Mexía Airport,AR,-40.523752,-67.214651,,
12307,323147,small_airport,Arroyo de la Ventana Airport,AR,-41.669222,-66.097071,,
12308,323148,small_airport,Dique Florentino Ameghino Airport,AR,-43.674928,-66.493948,,
12309,323149,small_airport,Arroyo Los Berros Airport,AR,-41.438981,-66.090185,,
12310,324366,small_airport,La Caldonia Airport,AR,-32.1306,-61.8935,365.0,
12311,324367,small_airport,El Ocho Airstrip,AR,-31.799689,-59.703579,257.0,
12312,324368,small_airport,Timbo Airstrip,AR,-31.8266,-59.0333,187.0,
12313,324542,small_airport,Puerto San Antonio Este Airstrip,AR,-40.799532,-64.864185,,
12314,324544,small_airport,Guardia Mitre Airstrip,AR,-40.418091,-63.663347,,
12315,324545,small_airport,La Sistina Airstrip,AR,-36.974031,-62.436969,,
12316,324978,small_airport,Anillaco Airport,AR,-28.795111,-66.914675,4264.0,
12317,327561,small_airport,El Sauzalito Airport,AR,-24.443851,-61.68824,558.0,
12318,327565,small_airport,Ingeniero Juárez Airport,AR,-23.904822,-61.820092,595.0,
12319,327584,small_airport,La Cruz Airport,AR,-29.159962,-56.658639,219.0,
12320,327585,small_airport,Loma Alta Airport,AR,-29.049088,-57.081729,295.0,
12321,327586,small_airport,Itá Caabó Airport,AR,-29.29287,-57.727213,262.0,
12322,327589,small_airport,Estancia El Cencerro Airport,AR,-30.534775,-60.438022,164.0,
12323,327590,small_airport,Estancia El Pinocho,AR,-32.564739,-58.51746,56.0,
12324,327603,small_airport,Estancia La Elisa Airport,AR,-34.038888,-59.776944,154.0,
12325,327605,small_airport,Estancia Los Leones Airport,AR,-31.170558,-60.718125,125.0,
12326,327611,small_airport,Estancia Trebolares Airport,AR,-35.636734,-63.498798,377.0,
12327,327617,small_airport,Rincón de Luna Airport,AR,-28.470238,-58.249234,180.0,
12328,327621,small_airport,Finca Porvenir 8 Airport,AR,-24.994562,-64.341664,1732.0,
12329,327624,small_airport,Cabaña Los Gatos Airport,AR,-27.142412,-61.764272,548.0,
12330,327625,small_airport,Estancia Las Marias Airport,AR,-32.470437,-66.082103,2116.0,
12331,327626,heliport,Unidad Regional II de Polcia Heliport,AR,-32.99354,-60.674636,131.0,
12332,327639,small_airport,Estancia 13 de Abril Airport,AR,-35.515511,-61.758924,276.0,
12333,327642,closed,Pinto Airport,AR,-29.152266,-62.675025,328.0,
12334,327644,small_airport,Pichanal-Franzini Airport,AR,-23.338946,-64.247126,1004.0,
12335,327647,small_airport,Traill Southeast Airport,AR,-31.922586,-61.692139,249.0,
12336,327651,closed,Los Juries Airport,AR,-28.477432,-62.1226,301.0,
12337,327652,small_airport,El Cuadrado Airport,AR,-28.285565,-61.764686,325.0,
12338,333806,closed,Elida 2 Airstrip,AR,-28.159984,-60.475316,215.0,
12339,333807,small_airport,Los Amores NW Airport,AR,-28.069557,-60.00947,198.0,
12340,333808,closed,El Amargo Airport,AR,-28.742,-61.741233,249.0,
12341,333809,closed,Estancia Los Pocitos Airport,AR,-28.564387,-62.524781,350.0,
12342,333810,closed,Dora Airport,AR,-28.600612,-62.941232,354.0,
12343,333811,closed,Pozo Cuadrado Airport,AR,-28.915274,-57.050779,243.0,
12344,333812,small_airport,Santa Juana Airport,AR,-28.955846,-56.742668,215.0,
12345,333814,closed,Malbrán,AR,-29.356369,-62.451074,295.0,
12346,333815,closed,Villa Unión Airport,AR,-29.42218,-62.789526,248.0,
12347,333823,closed,Tres Lagunas Airstrip,AR,-29.372714,-62.037477,255.0,
12348,333824,closed,Agrodistribuidora Airstrip,AR,-29.220089,-61.760298,220.0,
12349,333825,small_airport,Estancia La Matilde Airport,AR,-29.356949,-59.872313,174.0,
12350,333831,small_airport,La Lola Airport,AR,-29.261898,-59.736593,150.0,
12351,339856,small_airport,Blondi Airport,AR,-30.75769,-63.74818,817.0,
12352,339864,small_airport,Chajari Sur Airport,AR,-30.80228,-58.014325,226.0,
12353,340022,heliport,Hospital R. Carrillo Heliport,AR,-32.8518,-60.709189,121.0,
12354,340023,heliport,Lar de Paz S.A. Heliport,AR,-34.776328,-58.658291,49.0,
12355,340024,heliport,Homaq Heliport,AR,-34.557353,-59.045919,79.0,
12356,340025,heliport,Madero Harbour Helipad,AR,-34.620989,-58.360764,259.0,
12357,340026,heliport,Nordelta Heliport,AR,-34.439664,-58.64215,16.0,
12358,340027,heliport,Heliplataforma Oceanic Champion,AR,-52.833333,-66.416667,66.0,
12359,340028,heliport,Heliplataforma Móvil Ocean Scepter,AR,-46.466667,-67.433333,505.0,
12360,340029,heliport,Puerto Esperanza Heliport,AR,-25.990346,-54.63825,509.0,
12361,340030,heliport,Heliplataforma Swiber PJW3000,AR,-53.076495,-67.964004,118.0,
12362,340031,small_airport,Norberto de La Riestra Airport,AR,-35.327705,-59.791042,126.0,
12363,340036,small_airport,Estancia El Triángulo Airport,AR,-36.349041,-62.226133,341.0,
12364,340037,small_airport,Hallpa Huayra Airport,AR,-32.207863,-64.533906,1827.0,
12365,340038,small_airport,Las Totoritas Airport,AR,-33.842439,-65.324836,1470.0,
12366,341793,small_airport,Aerofumigaciones Bartoli Hermanos Airstrip,AR,-33.471415,-62.327058,404.0,
12367,343211,small_airport,Estancia Suyai - Lago Pueyrredon Airstrip,AR,-47.365317,-71.97239,522.0,
12368,343212,small_airport,Mahmet Fumigaciones Aereas Airport,AR,-35.1486,-60.5245,194.0,
12369,343213,small_airport,Agroaereo Bragado Airport,AR,-35.1755,-60.4563,210.0,
12370,343214,small_airport,Laguna El Abuelo Airstrip,AR,-35.24815,-60.487,210.0,
12371,343215,small_airport,Cerro Vanguardia Airstrip,AR,-48.373634,-68.107842,580.0,
12372,348363,heliport,Malvinas Heroes Hospital Heliport,AR,-34.66941,-58.74199,52.0,
12373,348444,small_airport,Estancia Santa Elena Airport,AR,-47.78901,-65.92325,144.0,
12374,348445,small_airport,Estancia 8 de Julio Airport,AR,-47.89627,-66.06144,328.0,
12375,348446,small_airport,Campamento Darwin Airport,AR,-47.89664,-66.46093,384.0,
12376,348447,small_airport,Estancia La Chaira Airport,AR,-48.17187,-66.81911,443.0,
12377,348448,small_airport,Campamento Darwin West Airport,AR,-47.88052,-66.47105,325.0,
12378,348449,small_airport,Lago Escondido Airport,AR,-54.63158,-67.7555,410.0,
12379,348451,small_airport,Monte Aymond Airport,AR,-52.12706,-69.50706,538.0,
12380,348452,closed,Río Gallegos Air Base,AR,-51.64861,-69.20314,56.0,
12381,348453,small_airport,Monte León Landing Strip,AR,-50.28512,-69.1858,1156.0,
12382,348454,small_airport,Estancia Las Lagunas Airport,AR,-49.72988,-68.34898,344.0,
12383,348455,small_airport,El Salado Airport,AR,-48.72272,-67.71851,466.0,
12384,348456,small_airport,Río Seco Airport,AR,-48.53148,-67.20996,292.0,
12385,348457,small_airport,Laguna Flamenco Airport,AR,-48.38114,-66.83524,88.0,
12386,348458,small_airport,Laguna Salada Airport,AR,-48.4233,-66.83072,231.0,
12387,348459,small_airport,Punta Mercedes Airport,AR,-48.38884,-66.4837,85.0,
12388,348460,small_airport,Punta Mercedes West Airport,AR,-48.42077,-66.65689,94.0,
12389,348461,small_airport,Cabo Tres Puntas Airport,AR,-47.12832,-66.06579,471.0,
12390,348462,small_airport,Estancia La Estrella Airport,AR,-47.31099,-65.9749,407.0,
12391,348463,small_airport,Tellier Airport,AR,-47.59579,-66.07211,371.0,
12392,348464,small_airport,Estancia El Polvorin Airport,AR,-47.11292,-66.48299,526.0,
12393,348465,small_airport,Mazaredo Airport,AR,-47.07713,-66.69364,220.0,
12394,348466,small_airport,La Floradora Airport,AR,-47.11304,-66.80995,584.0,
12395,348467,small_airport,Manantiales Behr Compressor Plant Airport,AR,-45.55715,-67.66875,2103.0,
12396,348468,small_airport,Gravina Peninsula Airport,AR,-45.15064,-66.49068,80.0,
12397,348469,small_airport,Garayalde Airport,AR,-44.70351,-66.64073,1461.0,
12398,348470,small_airport,Estancia La Maciega Airport,AR,-44.45854,-65.60563,620.0,
12399,348471,small_airport,La Lonja Airport,AR,-43.90377,-65.70839,903.0,
12400,348472,small_airport,Punta Ninfas Airport,AR,-42.97667,-64.3528,241.0,
12401,348473,small_airport,Punta Mejillón Airport,AR,-40.98547,-64.17166,83.0,
12402,348474,small_airport,Pico Sayago Airport,AR,-42.815058,-64.026432,181.0,
12403,348475,small_airport,Haras Wassermann Airport,AR,-40.59622,-62.19203,10.0,
12404,348476,small_airport,Estancia El Reducto Airport,AR,-39.7964,-62.31613,16.0,
12405,348477,heliport,Puerto Belgrano Naval Base Heliport,AR,-38.88875,-62.10864,7.0,
12406,348638,small_airport,Campamento Jorge Cepernic Airport,AR,-50.30009,-70.15045,1270.0,
12407,348639,small_airport,Las Horquetas Airport,AR,-51.39524,-70.23175,410.0,
12408,348640,small_airport,Rospentek Airport,AR,-51.66915,-72.13719,591.0,
12409,348641,small_airport,Estancia Tapi Aike Airport,AR,-51.05038,-71.81291,971.0,
12410,348642,small_airport,Fuentes de Coyle Airport,AR,-51.03431,-71.48158,932.0,
12411,348643,small_airport,Estancia Río Bote Airport,AR,-50.26132,-71.72777,581.0,
12412,348644,small_airport,Gendarme Barreto West Airport,AR,-50.27839,-71.04281,823.0,
12413,348645,small_airport,Gendarme Barreto Airport,AR,-50.28758,-70.90429,981.0,
12414,348646,small_airport,Chucuruc Aike Airport,AR,-50.10765,-69.38463,144.0,
12415,348647,small_airport,Estancia La Julia Airport,AR,-49.58133,-69.59216,299.0,
12416,348648,small_airport,Casa Riera Airport,AR,-48.40504,-70.56118,1470.0,
12417,348649,small_airport,Estancia Silvina Airport,AR,-48.35107,-70.80247,1644.0,
12418,348650,small_airport,Yacimiento el Valle Lago del Desierto Airport,AR,-46.71752,-68.30155,814.0,
12419,348749,small_airport,Stroeder Southeast Airport,AR,-40.20968,-62.60485,92.0,
12420,349354,small_airport,Bahía de los Moros Airport,AR,-38.51425,-58.47415,60.0,
12421,349355,small_airport,Quequén Airport,AR,-38.505,-58.69127,75.0,
12422,349356,small_airport,Campomar Airport,AR,-38.64912,-59.00613,49.0,
12423,350009,small_airport,Aeródromo Itatí,AR,-27.288045,-58.244662,207.0,
12424,350937,small_airport,El Chaltén North Airport,AR,-49.27908,-72.88582,1366.0,
12425,351892,heliport,San Fernando / Paraná Miní Heliport,AR,-34.171068,-58.510855,16.0,
12426,354551,heliport,Hospital helipad,AR,-32.911775,-60.681374,,
12427,354556,heliport,PNA Heliport,AR,-32.943861,-60.632,46.0,
12428,354557,closed,Santa Fé City Airport,AR,-31.659444,-60.814722,66.0,
12429,429702,small_airport,Estancia La Pastosa Airport,AR,-42.76575,-63.74213,,
12430,5837,small_airport,Ushuaia Aeroclub Airport,AR,-54.8227,-68.3043,19.0,SAWO
12431,517209,small_airport,Aristóbulo del Valle Aeroclub,AR,-27.138559,-54.887205,1542.0,
19806,298325,small_airport,Aerocampo CSA airport,AR,-31.6614544415,-63.277130127,630.0,CSA
41932,42797,small_airport,Loncopue Airport,AR,-38.081902,-70.643898,3627.0,
55497,13,small_airport,Cachi Airport,AR,-25.1049995422,-66.15720367429999,8232.0,SA01
55498,14,small_airport,Cafayate Airport,AR,-26.056101,-65.936897,5375.0,
55499,15,small_airport,Villa Minetti Airport,AR,-28.6201,-61.6038,246.0,SA03
55500,16,small_airport,Isla Martin Garcia Airport,AR,-34.1821,-58.2469,6.0,SAAK
55501,17,small_airport,Bell Ville Airport,AR,-32.6599,-62.702,429.0,SA05
55502,18,small_airport,Santa Rita Airport,AR,-35.8283,-60.1467,177.0,SA06
55503,19,small_airport,El Porton Airport,AR,-37.19432,-69.612619,2853.0,SA07
55504,20,small_airport,Aeródromo Estancia Don Panos,AR,-26.2959,-59.5353,262.0,SA10
55505,21,small_airport,Campo Arenal Airport,AR,-27.0723,-66.586098,7622.0,
55506,22,small_airport,Quemu Quemu Airport,AR,-36.0587,-63.6313,396.0,SA12
55507,23,small_airport,Estancia La Estrella Airport,AR,-37.559399,-58.666,456.0,SA13
55508,24,small_airport,Miramar Airport,AR,-38.2271,-57.8697,42.0,SAEM
55509,35329,small_airport,Lago Fagnano North Airport,AR,-54.499699,-67.173103,600.0,SA15
55510,25,small_airport,La Puntilla Airport,AR,-32.962799,-68.873703,3091.0,SA16
55511,26,small_airport,Rio Cuarto Aeroclub Airport,AR,-33.1605987549,-64.3382034302,1423.0,SA17
55512,35330,small_airport,Puerto Deseado West Airport,AR,-47.7201004028,-65.9324035645,271.0,SA19
55513,28,small_airport,Loma La Lata Airport,AR,-38.413799,-68.737297,1328.0,
55514,29,small_airport,Veinticinco De Mayo Airport,AR,-37.8097991943,-67.6593017578,1138.0,SA21
55515,30,small_airport,Santa Victoria Airport,AR,-22.2856998444,-62.7136993408,918.0,SA22
55516,31,small_airport,Apóstoles Airport,AR,-27.9032001495,-55.765499115,581.0,SA23
55517,32,small_airport,Calilegua Airport,AR,-23.7819,-64.749496,1449.0,SA24
55518,33,small_airport,Cañadon Seco Airport,AR,-46.539,-67.5639,295.0,SA25
55519,34,small_airport,Bella Vista Airport,AR,-28.5262,-59.0385,180.0,SA26
55520,35331,small_airport,Puerto Rosales Airport,AR,-38.897098541259766,-62.01029968261719,16.0,SA27
55521,36,small_airport,Choele Choel Airport,AR,-39.2863998413,-65.6102981567,642.0,SA29
55522,37,closed,Colonia Catriel Airport,AR,-37.9101982117,-67.8349990845,1026.0,
55523,38,small_airport,San Nicolas de los Arroyos Airport,AR,-33.3907,-60.1957,98.0,SA31
55524,39,small_airport,Venado Tuerto Airport,AR,-33.6818,-61.9564,367.0,SAFV
55525,40,small_airport,Comandante Luis Piedrabuena Airport,AR,-49.9951,-68.9531,78.0,SA33
55526,41,small_airport,Trelew Aeroclub Airport,AR,-43.2356,-65.3241,127.0,SA34
55527,42,small_airport,Andalgalá Airport,AR,-27.631701,-66.3508,2952.0,SA35
55528,43,small_airport,Saladillo Airport,AR,-35.604891,-59.816513,147.0,SA36
55529,44,small_airport,Las Lajas Airport,AR,-38.538898,-70.337097,2788.0,SA38
55530,45,small_airport,Jujuy Aeroclub Airport,AR,-24.2364997864,-65.2690963745,4047.0,SA39
55531,46,small_airport,San Juan Aeroclub Airport,AR,-31.6028003693,-68.5473022461,2079.0,SA40
55532,35336,small_airport,Aeródromo El Colorado,AR,-26.316687,-59.339764,269.0,SA41
55533,47,small_airport,Santa Maria Airport,AR,-26.673400878900004,-66.0240020752,5904.0,SA42
55534,48,small_airport,Londres/Belén Airport,AR,-27.7078990936,-67.0951004028,3936.0,SA44
55535,49,small_airport,Frias Airport,AR,-28.6343994141,-65.1091995239,1082.0,SA45
55536,35332,small_airport,Fiambala Airport,AR,-27.6422,-67.624702,5029.0,SA46
55538,32243,small_airport,San Antonio de Areco Airport,AR,-34.2214,-59.4422,98.0,SAAA
55539,5764,medium_airport,Comodoro Pierrestegui Airport,AR,-31.2969,-57.9966,112.0,SAAC
55540,5765,medium_airport,Gualeguaychu Airport,AR,-33.005567,-58.612833,75.0,SAAG
55541,30303,small_airport,Punta Indio Naval Air Base,AR,-35.353298,-57.290001,49.0,SAAI
55542,5766,closed,Junin Airport,AR,-34.546359,-60.930487,262.0,
55543,32244,closed,Mazaruca Airport,AR,-33.596001,-59.266998,20.0,
55544,5767,small_airport,Pergamino Airport,AR,-33.919,-60.648,236.0,SAAN
55545,5768,medium_airport,General Urquiza Airport,AR,-31.7948,-60.4804,242.0,SAAP
55546,5769,medium_airport,Rosario Islas Malvinas International Airport,AR,-32.9036,-60.785,85.0,SAAR
55547,30530,small_airport,Villaguay Airport,AR,-31.855,-59.0756,131.0,SAAU
55548,5770,medium_airport,Sauce Viejo Airport,AR,-31.7117,-60.8117,55.0,SAAV
55549,5771,large_airport,Jorge Newbery Airpark,AR,-34.5592,-58.4156,18.0,SABE
55550,5772,small_airport,Captain D Omar Darío Gelardi Airport,AR,-31.4419,-64.258202,1594.0,SACA
55551,30055,small_airport,La Cumbre Airport,AR,-31.0058,-64.531898,3733.0,SACC
55552,29806,small_airport,Coronel Olmedo Airport,AR,-31.487499,-64.141403,1416.0,SACD
55553,29803,small_airport,Escuela de Aviación Militar (Military Aviation School) Airport,AR,-31.444223,-64.283377,1646.0,SACE
55554,41546,small_airport,Pilar Airport,AR,-31.6819992065,-63.8638000488,1072.0,SACI
55555,39059,small_airport,Laguna Larga Airport,AR,-31.0,-63.0,1013.0,SACL
55556,41547,small_airport,Villa General Mitre Airport,AR,-30.7006,-64.043098,1760.0,SACM
55557,39060,small_airport,Ascochinga Airport,AR,-30.96792,-64.27774,677.0,SACN
55558,5773,medium_airport,Ingeniero Ambrosio Taravella Airport,AR,-31.323601,-64.208,1604.0,SACO
55559,39061,closed,Chepes Airport,AR,-31.356142,-66.591888,714.0,
55560,39062,small_airport,Monte Quemado Airport,AR,-25.783563,-62.82884,722.0,SACQ
55561,41548,small_airport,Villa De Soto Airport,AR,-30.875419,-64.99288,2013.0,SACS
55562,5774,closed,Chamical Airport,AR,-30.34530067,-66.29360198,1502.0,
55563,39063,small_airport,Villa Maria Airport,AR,-32.3894004822,-63.2585983276,672.0,SAOI
55564,29733,closed,Don Torcuato Airport,AR,-34.4981,-58.604198,20.0,
55565,5775,medium_airport,San Fernando Airport,AR,-34.4532,-58.5896,10.0,SADF
55566,41549,closed,Monte Grande Airport,AR,-34.805599,-58.492001,30.0,
55567,5776,small_airport,Mariano Moreno Airport,AR,-34.5606,-58.7896,105.0,SADJ
55568,5777,medium_airport,La Plata Airport,AR,-34.9722,-57.8947,72.0,SADL
55569,5778,small_airport,Morón Airport,AR,-34.6763,-58.6428,95.0,SADM
55570,5779,small_airport,Campo de Mayo Military Airport,AR,-34.5344,-58.6717,78.0,SADO
55571,5780,medium_airport,El Palomar Airport,AR,-34.6099,-58.6126,59.0,SADP
55572,30313,small_airport,Quilmes Airport,AR,-34.7064,-58.2444,6.0,SADQ
55573,41550,closed,Merlo Airport,AR,-34.680283,-58.742658,49.0,
55574,30377,closed,San Justo Airport,AR,-34.732372,-58.595564,62.0,
55575,30122,small_airport,Matanza Airport,AR,-34.728367,-58.500855,9.0,SADZ
55576,39064,small_airport,General Acha Airport,AR,-37.400799,-64.612801,908.0,SAEA
55577,39065,small_airport,Las Flores Airport,AR,-36.0672,-59.1042,111.0,SAEL
55578,39066,small_airport,Ñanco Lauquen Airport,AR,-35.9715,-62.7724,301.0,SAET
55579,5781,large_airport,Minister Pistarini International Airport,AR,-34.8222,-58.5358,67.0,SAEZ
55580,39067,small_airport,Rafaela Airport,AR,-31.2825,-61.5017,325.0,SAFR
55582,5782,small_airport,Chos Malal Airport,AR,-37.444698,-70.222504,2788.0,SAHC
55583,39068,small_airport,Caviahue Airport,AR,-37.851398,-71.009201,5435.0,SAHE
55584,5783,small_airport,Dr. Arturo H. Illia Airport,AR,-39.000702,-67.620499,852.0,SAHR
55585,5784,medium_airport,Rincon De Los Sauces Airport,AR,-37.390598,-68.904198,1968.0,SAHS
55586,5785,medium_airport,Zapala Airport,AR,-38.975498,-70.113602,3330.0,SAHZ
55588,29889,small_airport,General Alvear Airport,AR,-35.058899,-67.692802,1489.0,SAMA
55589,41551,small_airport,Cristo Redentor Airport,AR,-32.807300567599995,-70.06819915770001,10477.0,SAMC
55590,5786,medium_airport,El Plumerillo Airport,AR,-32.8316993713,-68.7929000854,2310.0,SAME
55591,41552,small_airport,Valle Hermoso Airport,AR,-35.1461982727,-70.2053985596,2500.0,SAMH
55592,41553,small_airport,Jachal Airport,AR,-30.248242,-68.764791,3790.0,SAMJ
55593,41554,small_airport,Punta De Vacas Airport,AR,-32.854599,-69.760498,7906.0,SAML
55594,5787,medium_airport,Comodoro D.R. Salomón Airport,AR,-35.493599,-69.574303,4685.0,SAMM
55595,30062,small_airport,La Paz Airport,AR,-30.7833,-59.6,200.0,
55596,30130,small_airport,Mendoza Airpark,AR,-32.8652992249,-68.87190246579999,2694.0,SAMQ
55597,5788,medium_airport,Suboficial Ay Santiago Germano Airport,AR,-34.588299,-68.4039,2470.0,SAMR
55598,41555,small_airport,San Carlos Airport,AR,-33.7757,-69.053703,3050.0,SAMS
55599,32247,small_airport,Uspallata Airport,AR,-32.538898,-69.345802,6525.0,SAMU
55600,5789,medium_airport,Coronel Felipe Varela International Airport,AR,-28.593117,-65.7512,1522.0,SANC
55602,5790,medium_airport,Vicecomodoro Angel D. La Paz Aragonés Airport,AR,-27.7655563354,-64.3099975586,656.0,SANE
55603,39069,small_airport,Las Termas Airport,AR,-27.4737,-64.905502,270.0,SANH
55604,5791,closed,Tinogasta Airport,AR,-28.037801,-67.580299,3968.0,
55605,5792,medium_airport,Capitan V A Almonacid Airport,AR,-29.381599,-66.795799,1437.0,SANL
55606,5793,small_airport,Chilecito Airport,AR,-29.2239,-67.438904,3099.0,SANO
55607,318304,medium_airport,Termas de Río Hondo international Airport,AR,-27.4966,-64.93595,935.0,SANR
55608,5794,medium_airport,Teniente Benjamin Matienzo Airport,AR,-26.8409,-65.104897,1493.0,SANT
55609,5795,medium_airport,Domingo Faustino Sarmiento Airport,AR,-31.571501,-68.418198,1958.0,SANU
55610,29769,small_airport,Ceres Airport,AR,-29.872292,-61.927925,285.0,SANW
55611,5796,medium_airport,Area De Material Airport,AR,-33.085098,-64.261299,1380.0,SAOC
55612,5797,medium_airport,Villa Dolores Airport,AR,-31.9452,-65.146301,1847.0,SAOD
55613,39070,small_airport,Rio Tercero Airport,AR,-32.173302,-64.088303,1246.0,SAOE
55614,5798,small_airport,La Quiaca Airport,AR,-22.165264,-65.569918,11414.0,SASQ
